customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,customer_age,customer_birth_year,customer_year_month_name,customer_month_num,postcode,state,property_valuation,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,trans_month_name,trans_month_num,trans_week_num,AgeGroup
2564,Female,18.0,Engineer III,Health,Mass Customer,No,15.0,47.0,1976.0,1976 April,04,2107.0,NSW,11.0,0.0,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,September,9.0,36,40-49
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0,March,3.0,12,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,September,9.0,36,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Solex,Standard,medium,medium,441.49,84.99,39427.0,June,6.0,24,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,1.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,July,7.0,27,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,OHM Cycles,Standard,medium,medium,183.86,137.9,41047.0,June,6.0,26,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,December,12.0,48,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Solex,Standard,medium,medium,1483.2,99.59,42145.0,June,6.0,24,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Solex,Touring,medium,large,2083.94,675.03,38206.0,October,10.0,42,50-59
2565,Female,62.0,Junior Executive,Health,Affluent Customer,Yes,9.0,54.0,1969.0,1969 August,08,2007.0,NSW,11.0,0.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0,September,9.0,36,50-59
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,July,7.0,28,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,December,12.0,50,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,1.0,Norco Bicycles,Road,medium,medium,544.05,376.84,33879.0,January,1.0,3,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,0.0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0,October,10.0,40,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,0.0,Solex,Standard,medium,medium,575.27,431.45,40670.0,May,5.0,21,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,1.0,Solex,Road,medium,medium,416.98,312.74,34071.0,September,9.0,36,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,0.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696.0,October,10.0,43,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,1.0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,January,1.0,5,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,0.0,Solex,Standard,low,medium,1289.85,74.51,35470.0,February,2.0,5,20-29
2566,Female,48.0,Accountant II,Entertainment,Affluent Customer,Yes,6.0,27.0,1996.0,1996 October,10,3041.0,VIC,8.0,0.0,Trek Bicycles,Road,low,small,1720.7,1531.42,41064.0,August,8.0,31,20-29
2567,Male,97.0,Systems Administrator IV,Financial Services,Mass Customer,No,22.0,48.0,1975.0,1975 January,01,2705.0,NSW,5.0,0.0,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,March,3.0,10,40-49
2567,Male,97.0,Systems Administrator IV,Financial Services,Mass Customer,No,22.0,48.0,1975.0,1975 January,01,2705.0,NSW,5.0,1.0,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,August,8.0,32,40-49
2567,Male,97.0,Systems Administrator IV,Financial Services,Mass Customer,No,22.0,48.0,1975.0,1975 January,01,2705.0,NSW,5.0,1.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,March,3.0,13,40-49
2567,Male,97.0,Systems Administrator IV,Financial Services,Mass Customer,No,22.0,48.0,1975.0,1975 January,01,2705.0,NSW,5.0,0.0,Solex,Road,medium,large,1777.8,820.78,40670.0,October,10.0,42,40-49
2568,Female,42.0,Staff Scientist,Manufacturing,Mass Customer,No,18.0,40.0,1983.0,1983 February,02,3177.0,VIC,5.0,0.0,Solex,Standard,high,medium,748.17,448.9,33552.0,October,10.0,42,40-49
2568,Female,42.0,Staff Scientist,Manufacturing,Mass Customer,No,18.0,40.0,1983.0,1983 February,02,3177.0,VIC,5.0,1.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,March,3.0,9,40-49
2568,Female,42.0,Staff Scientist,Manufacturing,Mass Customer,No,18.0,40.0,1983.0,1983 February,02,3177.0,VIC,5.0,1.0,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,August,8.0,31,40-49
2568,Female,42.0,Staff Scientist,Manufacturing,Mass Customer,No,18.0,40.0,1983.0,1983 February,02,3177.0,VIC,5.0,0.0,Solex,Standard,high,medium,1024.66,614.8,35378.0,March,3.0,9,40-49
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,0.0,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,March,3.0,10,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,August,8.0,33,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,Solex,Standard,low,medium,1289.85,74.51,39427.0,May,5.0,20,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,October,10.0,42,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,July,7.0,28,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,February,2.0,6,30-39
2569,Male,62.0,VP Quality Control,Retail,Mass Customer,No,16.0,38.0,1985.0,1985 May,05,2061.0,NSW,10.0,1.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,February,2.0,7,30-39
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,May,5.0,19,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498.0,March,3.0,10,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,September,9.0,36,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,March,3.0,10,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,OHM Cycles,Road,high,large,12.01,7.21,34244.0,September,9.0,39,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,1.0,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0,July,7.0,27,40-49
2570,Male,13.0,Professor,Financial Services,Mass Customer,Yes,18.0,46.0,1977.0,1977 September,09,4812.0,QLD,3.0,0.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0,August,8.0,35,40-49
2571,Male,97.0,Internal Auditor,Health,Affluent Customer,Yes,7.0,37.0,1986.0,1986 November,11,2010.0,NSW,11.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,April,4.0,16,30-39
2571,Male,97.0,Internal Auditor,Health,Affluent Customer,Yes,7.0,37.0,1986.0,1986 November,11,2010.0,NSW,11.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,November,11.0,46,30-39
2571,Male,97.0,Internal Auditor,Health,Affluent Customer,Yes,7.0,37.0,1986.0,1986 November,11,2010.0,NSW,11.0,0.0,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0,October,10.0,42,30-39
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,March,3.0,11,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,October,10.0,41,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,August,8.0,32,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,May,5.0,19,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,0.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,July,7.0,28,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,March,3.0,10,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,August,8.0,33,40-49
2572,Female,30.0,Engineer III,Financial Services,Mass Customer,No,13.0,42.0,1980.0,1980 December,12,2075.0,NSW,10.0,0.0,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,May,5.0,22,40-49
2575,Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,49.0,1974.0,1974 June,06,2171.0,NSW,9.0,0.0,Solex,Standard,medium,medium,441.49,84.99,41009.0,March,3.0,11,40-49
2575,Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,49.0,1974.0,1974 June,06,2171.0,NSW,9.0,1.0,Solex,Standard,low,medium,945.04,507.58,36498.0,June,6.0,24,40-49
2575,Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,49.0,1974.0,1974 June,06,2171.0,NSW,9.0,0.0,OHM Cycles,Standard,medium,medium,912.52,141.4,34143.0,December,12.0,51,40-49
2575,Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,49.0,1974.0,1974 June,06,2171.0,NSW,9.0,0.0,Solex,Road,medium,medium,416.98,312.74,39526.0,July,7.0,29,40-49
2575,Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,49.0,1974.0,1974 June,06,2171.0,NSW,9.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,April,4.0,15,40-49
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,1.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,May,5.0,21,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,1.0,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,September,9.0,39,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,0.0,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,October,10.0,41,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,0.0,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,May,5.0,18,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,0.0,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,March,3.0,9,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,1.0,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,April,4.0,16,60-69
2576,Female,15.0,Associate Professor,Manufacturing,Mass Customer,No,13.0,64.0,1959.0,1959 May,05,2548.0,NSW,7.0,1.0,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,September,9.0,36,60-69
2578,Male,49.0,Tax Accountant,Retail,High Net Worth,No,3.0,32.0,1991.0,1991 February,02,4509.0,QLD,7.0,0.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,September,9.0,36,30-39
2578,Male,49.0,Tax Accountant,Retail,High Net Worth,No,3.0,32.0,1991.0,1991 February,02,4509.0,QLD,7.0,1.0,Solex,Standard,high,large,1842.92,1105.75,34996.0,November,11.0,47,30-39
2578,Male,49.0,Tax Accountant,Retail,High Net Worth,No,3.0,32.0,1991.0,1991 February,02,4509.0,QLD,7.0,1.0,Solex,Standard,high,medium,1024.66,614.8,35378.0,May,5.0,19,30-39
2578,Male,49.0,Tax Accountant,Retail,High Net Worth,No,3.0,32.0,1991.0,1991 February,02,4509.0,QLD,7.0,0.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,July,7.0,30,30-39
2579,Female,35.0,Desktop Support Technician,Manufacturing,Mass Customer,No,16.0,52.0,1970.0,1970 December,12,3184.0,VIC,9.0,1.0,Solex,Standard,high,medium,1024.66,614.8,35378.0,November,11.0,45,50-59
2579,Female,35.0,Desktop Support Technician,Manufacturing,Mass Customer,No,16.0,52.0,1970.0,1970 December,12,3184.0,VIC,9.0,1.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,September,9.0,38,50-59
2579,Female,35.0,Desktop Support Technician,Manufacturing,Mass Customer,No,16.0,52.0,1970.0,1970 December,12,3184.0,VIC,9.0,1.0,Solex,Standard,medium,large,202.62,151.96,42458.0,May,5.0,22,50-59
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,April,4.0,14,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,October,10.0,43,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,OHM Cycles,Standard,high,medium,227.88,136.73,38216.0,May,5.0,21,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,1.0,Solex,Standard,medium,medium,71.49,53.62,41167.0,March,3.0,9,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0,May,5.0,18,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991.0,March,3.0,12,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915.0,July,7.0,30,30-39
2580,Female,27.0,Teacher,Financial Services,Mass Customer,Yes,13.0,35.0,1988.0,1988 July,07,3260.0,VIC,1.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,May,5.0,19,30-39
2582,Male,98.0,Director of Sales,Health,Mass Customer,No,7.0,46.0,1977.0,1977 August,08,4216.0,QLD,7.0,1.0,Solex,Standard,high,medium,1024.66,614.8,35378.0,November,11.0,45,40-49
2582,Male,98.0,Director of Sales,Health,Mass Customer,No,7.0,46.0,1977.0,1977 August,08,4216.0,QLD,7.0,1.0,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,June,6.0,26,40-49
2582,Male,98.0,Director of Sales,Health,Mass Customer,No,7.0,46.0,1977.0,1977 August,08,4216.0,QLD,7.0,1.0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,October,10.0,42,40-49
2582,Male,98.0,Director of Sales,Health,Mass Customer,No,7.0,46.0,1977.0,1977 August,08,4216.0,QLD,7.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,August,8.0,34,40-49
2582,Male,98.0,Director of Sales,Health,Mass Customer,No,7.0,46.0,1977.0,1977 August,08,4216.0,QLD,7.0,0.0,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,March,3.0,9,40-49
2583,Female,34.0,Human Resources Assistant I,Property,Mass Customer,No,15.0,60.0,1963.0,1963 September,09,2138.0,NSW,8.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,September,9.0,39,60-69
2583,Female,34.0,Human Resources Assistant I,Property,Mass Customer,No,15.0,60.0,1963.0,1963 September,09,2138.0,NSW,8.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,February,2.0,5,60-69
2583,Female,34.0,Human Resources Assistant I,Property,Mass Customer,No,15.0,60.0,1963.0,1963 September,09,2138.0,NSW,8.0,0.0,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,September,9.0,37,60-69
2583,Female,34.0,Human Resources Assistant I,Property,Mass Customer,No,15.0,60.0,1963.0,1963 September,09,2138.0,NSW,8.0,1.0,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,January,1.0,4,60-69
2584,Female,86.0,Technical Writer,Financial Services,High Net Worth,No,12.0,43.0,1980.0,1980 July,07,2534.0,NSW,9.0,0.0,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,November,11.0,47,40-49
2584,Female,86.0,Technical Writer,Financial Services,High Net Worth,No,12.0,43.0,1980.0,1980 July,07,2534.0,NSW,9.0,1.0,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,March,3.0,11,40-49
2584,Female,86.0,Technical Writer,Financial Services,High Net Worth,No,12.0,43.0,1980.0,1980 July,07,2534.0,NSW,9.0,0.0,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,May,5.0,21,40-49
2584,Female,86.0,Technical Writer,Financial Services,High Net Worth,No,12.0,43.0,1980.0,1980 July,07,2534.0,NSW,9.0,0.0,OHM Cycles,Road,high,large,12.01,7.21,39880.0,November,11.0,46,40-49
2584,Female,86.0,Technical Writer,Financial Services,High Net Worth,No,12.0,43.0,1980.0,1980 July,07,2534.0,NSW,9.0,0.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,March,3.0,12,40-49
2586,Male,10.0,Tax Accountant,Financial Services,Mass Customer,Yes,13.0,44.0,1979.0,1979 September,09,2032.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0,January,1.0,1,40-49
2586,Male,10.0,Tax Accountant,Financial Services,Mass Customer,Yes,13.0,44.0,1979.0,1979 September,09,2032.0,NSW,8.0,1.0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303.0,December,12.0,50,40-49
2586,Male,10.0,Tax Accountant,Financial Services,Mass Customer,Yes,13.0,44.0,1979.0,1979 September,09,2032.0,NSW,8.0,0.0,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,November,11.0,44,40-49
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,36498.0,October,10.0,41,50-59
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,0.0,Trek Bicycles,Standard,high,medium,495.72,297.43,37874.0,February,2.0,7,50-59
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,33429.0,November,11.0,45,50-59
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,May,5.0,19,50-59
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,1.0,Solex,Standard,high,large,1842.92,1105.75,37539.0,June,6.0,24,50-59
2590,Female,48.0,General Manager,Financial Services,Affluent Customer,Yes,11.0,59.0,1964.0,1964 September,09,2102.0,NSW,11.0,1.0,OHM Cycles,Standard,medium,medium,795.34,101.58,42710.0,January,1.0,3,50-59
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,1.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,November,11.0,47,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,0.0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0,November,11.0,46,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,1.0,OHM Cycles,Standard,medium,medium,235.63,125.07,36145.0,June,6.0,24,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,1.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0,January,1.0,3,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,1.0,Solex,Touring,medium,large,2083.94,675.03,36367.0,July,7.0,27,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,0.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,November,11.0,45,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,June,6.0,23,20-29
2592,Male,84.0,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 June,06,3977.0,VIC,5.0,0.0,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,May,5.0,22,20-29
2593,Female,69.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19.0,50.0,1973.0,1973 July,07,2870.0,NSW,4.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,January,1.0,1,50-59
